"assessmentUid","user.grade","ageMonthsAtTest","org_name","school_type","completed","numAttempted","totalCorrect","runTime"
"9AYccsofxbZETxJX16EvJRAlU0J2",11,210,"Cristo Rey Boston","private","True",30,25,167.770999908447
"nnNpFaQgHaaFLaDdVASJ5mAeMkv1",6,145,"Rocky Mountain Prep","public","True",7,4,1327.20499992371
"zj6dcyVjhraD4AnofHL8TD2orKB3",7,152,"Rocky Mountain Prep","public","True",16,14,541.045000076294
"gaIZii7oOERQPk1nrR4i5PwRo2K3",10,197,"Rocky Mountain Prep","public","True",30,17,640.549000024796
"CmuX6msWzRcHxBuHp5irmMobcjo1",10,193,"Rocky Mountain Prep","public","True",30,21,461.080000162125
"U1nz0YD9GZNVK5DAxBiO1FuqbZx1",8,186,"Rocky Mountain Prep","public","True",30,11,607.801000118256
"f8O5gtWjHzOkhrNbVkgIWl0Whhv2",8,178,"Rocky Mountain Prep","public","True",30,8,156.718000173569
"5ZY9UJSQ1kSjdZs9miafLp2UZ0G2",7,153,"Rocky Mountain Prep","public","True",30,6,227.755000114441
"HRPtddYRP7P7ZlYZlsYHTJ9g2Qy2",10,192,"Rocky Mountain Prep","public","True",30,23,404.047999858856
"MA11d3WF6MZNRZ1kzyIW0lcs0yC2",6,143,"Rocky Mountain Prep","public","True",30,20,361.193000078201
"hzfmht4V4FMlwNpcRLIpetR5Mej1",7,155,"Rocky Mountain Prep","public","True",30,8,78.6760001182556
"1DyftDE3XsXJzK0GHzKMAVuWBXr1",6,141,"Rocky Mountain Prep","public","True",30,7,421.438999891281
"v4Y0NuB5QebpNVISL5kCuqZBVYK2",6,144,"Rocky Mountain Prep","public","True",30,19,311.31500005722
"7qKJ8PRLo0YCUi07L7i8BIllYP42",3,108,"Woodside","public","True",29,21,930.644000053406
"vd9HG79s0DRUbztrbWa6I8VecIG2",9,185,"Rocky Mountain Prep","public","True",30,14,187.094999790192
"GQnIiHKcllUyEQe281afrzkCR8j1",6,149,"Rocky Mountain Prep","public","True",30,15,441.634999990463
"KjC9rpl8HjfYmjZA0sFGmAEWb3j2",7,162,"Rocky Mountain Prep","public","True",30,24,446.686999797821
"gpqDpHkIX8NY9jqmb4dJpXyjlXo2",7,160,"Rocky Mountain Prep","public","True",30,21,323.055999994278
"Rsd7goQ8DwT4FZNtVpecLOh1tIZ2",9,183,"Rocky Mountain Prep","public","True",21,15,499.558000087738
"wFr1IXLGVdS5d9jSRV9u0iLIcRt2",8,173,"Rocky Mountain Prep","public","True",30,25,211.704999923706
"aepTY1M9w3f2ae8NJV9QXzyzbCc2",3,109,"Woodside","public","True",29,12,381.424000024796
"LV1eoAoeIwgt2aGs0Bl2mMEge6K2",7,160,"Rocky Mountain Prep","public","True",30,5,142.792999982834
"KGis8sdkiKg4WCMr2Ob5tV5a3pk2",7,161,"Woodside","public","True",29,22,208.737999916077
"BWrAALwSeDPOJIR9TSgdwlAl9zg2",6,150,"Rocky Mountain Prep","public","True",30,18,473.320999860764
"tnzMBMCv0nPxIR4HI1tJM9Ga2UR2",6,145,"Rocky Mountain Prep","public","True",30,11,314.958999872208
"xhASwOhGwRgR6JBvK9ZsP2unMhG3",8,174,"Rocky Mountain Prep","public","True",30,16,262.324000120163
"s1xW41AtebfJB0hMRKsRLWRVM2a2",9,182,"Rocky Mountain Prep","public","True",30,24,239.986000061035
"SbkQpVxpmcQl8RAibK52NCTTH4p1",3,107,"Woodside","public","True",29,23,364.819000005722
"WOCfMAbYgCXUMqdpOdQ3uPZwIcQ2",7,153,"Rocky Mountain Prep","public","True",26,19,504.832999944687
"x3JiTn4TlJSZprNyBZVXLMFhBX53",7,163,"Rocky Mountain Prep","public","True",30,20,315.681999921799
"KyPoidAPjlarQoqjuoGkFeS59nK2",6,148,"Rocky Mountain Prep","public","True",30,12,135.213000059128
"H2XCmhi1G5gkjk7sdWenKgojnMJ2",7,154,"Rocky Mountain Prep","public","True",30,17,268.001999855042
"XQDTnrTiurVLL54Pk0BaPY8auD23",8,172,"Rocky Mountain Prep","public","True",30,7,459.593999862671
"JZvdKdz9ObcN8H4FIcWk2yXC8zh2",11,210,"Rocky Mountain Prep","public","True",26,19,517.979000091553
"E1dyPE4oa2SYAXhg1q0egEKCmWs2",7,153,"Rocky Mountain Prep","public","True",23,16,568.8109998703
"FxYboKhF2jOWJ6HwvtJURuCO4ro2",6,146,"Rocky Mountain Prep","public","True",30,13,324.269000053406
"eBerPXLN7pTxgurLJW1glgWBkAM2",6,151,"Rocky Mountain Prep","public","True",30,26,364.30999994278
"yDJCtYGN3iVR2PsSzTWcqqu6gmb2",8,172,"Rocky Mountain Prep","public","True",30,29,312.878000020981
"h3fonyeHaPWYi7u3CRAKLXGSmZM2",3,111,"Woodside","public","True",29,21,581.006000041962
"itUFnReuK0hKqsFChkks6rSTDdF3",6,150,"Rocky Mountain Prep","public","True",30,8,171.139999866486
"OkZa8Qi5kNYDWKFCGqzwqlkH3zB3",9,176,"Rocky Mountain Prep","public","True",30,24,230.891000032425
"m2f8nX4ZF8gQRwUnqIuK6DkVnOR2",11,207,"Rocky Mountain Prep","public","True",14,9,505.053999900818
"Cbk4DIcF2MbFeP02PvOpIXY4nxE3",3,108,"Woodside","public","True",29,25,345.121000051498
"O7nuUjFw0HaswfllBFQKfibVL0C2",6,143,"Rocky Mountain Prep","public","True",30,23,243.808000087738
"7DWlYv1EVsYz3ycLnkrf2EKHCWp2",6,147,"Rocky Mountain Prep","public","True",30,9,383.839999914169
"8lh8ELp5Y6biBoUR2qp8jQ3t1D73",6,146,"Rocky Mountain Prep","public","True",30,18,367.9390001297
"RVGEJ7bnuzUaT90RjYettVZiZIy1",11,203,"Rocky Mountain Prep","public","True",27,20,513.253999948502
"jHvSMbn9RjV1bu3jTdp9ocQCb6y2",10,195,"Rocky Mountain Prep","public","True",30,14,187.360000133514
"FIWOcKcxRIe8fiFH8pMbkdAmkJX2",8,174,"Rocky Mountain Prep","public","True",30,22,366.967000007629
"Ww380tB6SCd5KOpa4g3li7YJ8Mt1",7,163,"Rocky Mountain Prep","public","True",30,9,416.300999879837
"h8qv7u1hIROeX6kqQM9rC4cYkMb2",6,149,"Rocky Mountain Prep","public","True",30,20,398.457000255585
"sbaU9iiswyOVvBEZ78cDVTZmXfi1",6,146,"Rocky Mountain Prep","public","True",19,11,542.309000015259
"Yt6DkmXQDfc5IS27ASIo6ouL9Iu2",10,195,"Rocky Mountain Prep","public","True",30,6,137.10100030899
"Po5N1ZQ2XMTXBgvmfJC2G9dZWce2",8,167,"Woodside","public","True",29,28,189.229000091553
"RC3HqEjREKfdkn4rj34Nyli9Tb02",7,158,"Rocky Mountain Prep","public","True",30,26,279.65900015831
"BLhDUZzYgDZLOEtalHLgP1GIt1v1",7,162,"Rocky Mountain Prep","public","True",13,5,524.550999879837
"YVcsJ1uTa9fY0Cs4RpLRKnSB3TB3",6,143,"Rocky Mountain Prep","public","True",27,16,520.063000202179
"tE1WtO6BSrbMXJ7vs0grNIYmgsz2",7,161,"Rocky Mountain Prep","public","True",6,1,552
"BdmGMEGrJzZ0sewHJtHWHHiPc2q2",10,195,"Rocky Mountain Prep","public","True",30,21,398.804999828339
"5G5Jqj2qlabP8ZRZI9LiMZCJojp1",10,207,"Rocky Mountain Prep","public","True",30,9,111.043999910355
"hYdb610j9ZQGN748mq0J9Lgw6Vw2",5,NA,"Woodside","public","True",29,24,404.390999794006
"UZK4tM9nRpPDGT64ufUxuRwi8s72",7,153,"Rocky Mountain Prep","public","True",13,12,613.304999828339
"5ZKeHEpS5FVIfgSyHgNNi7Uy2Sq1",7,158,"Woodside","public","True",29,25,212.465000152588
"UcQZncAigPbAtiWFvGraD36C0Oh1",7,160,"Rocky Mountain Prep","public","True",30,21,224.865000009537
"925rIrX3GnPkZhdbELMhd9tLQPF3",6,149,"Rocky Mountain Prep","public","True",30,24,280.916999816895
"FpTndlOHs5XAdcqCZCqyovAcs7f1",6,149,"Rocky Mountain Prep","public","True",30,21,391.886000156403
"e30bpK9ff6dyJNUnDVYWDMGe6I53",6,147,"Rocky Mountain Prep","public","True",30,25,293.367000102997
"miNDuqNbb8XskUiw4El1m3miapM2",6,153,"Rocky Mountain Prep","public","True",18,11,506.769000053406
"yOPhs6WCotYijiRw1Ihhz4j3bL42",8,173,"Rocky Mountain Prep","public","True",22,7,699.065999984741
"tEftg5kOMAQChWVcPDXg74mYavW2",5,126,"Woodside","public","True",29,16,340.629999876022
"dpB2zqQvx1e4lG8AvRoEL913sKG3",7,157,"Rocky Mountain Prep","public","True",18,9,545.292999982834
"DysKcyB8N4eU80UU2oTSMsPV2pI2",9,181,"Rocky Mountain Prep","public","True",30,26,294.891000270844
"47p5TnoGtoTVn01yLXZPuJ2JpSH3",8,171,"Rocky Mountain Prep","public","True",30,28,286.413000106812
"LFHkGwJ20mUGe5MApFcniu44ifA3",6,145,"Rocky Mountain Prep","public","True",30,24,350.490000009537
"q8B1SYfyWXQZMBSJx6mOi0nthTd2",7,161,"Rocky Mountain Prep","public","True",30,10,229.154000043869
"mNVkjPTZ1MZOq4CHd83J5mash5O2",8,171,"Rocky Mountain Prep","public","True",30,25,422.964999914169
"rG5HcoYxrSasgJft0TpARmXNQGa2",11,200,"Rocky Mountain Prep","public","True",29,20,522.976000070572
"geF8f0h2hVS25GtwRoSh67rSknH2",7,156,"Rocky Mountain Prep","public","True",29,18,531.238999843597
"D1hSnZ3YD1cY19V7M0g7qZUaXC23",7,147,"Woodside","public","True",29,21,215.838999986649
"Kw9lCW6oXQQbghaiXOIHHSgsupt2",6,150,"Rocky Mountain Prep","public","True",16,12,503.469999790192
"ZSK12tCD6FcKlJOheGlFDOmocgM2",8,166,"Woodside","public","True",29,19,219.484999895096
"Zl8DvuxBCOfsJfxxL70J3TQDXVG2",3,108,"Woodside","public","True",29,20,301.830000162125
"6788MveaItXFc4wWnxLwSwkKKw13",6,140,"Rocky Mountain Prep","public","True",30,23,446.266999959946
"X1m07w8lwhbLHDndSIkORhq4Xcr1",7,164,"Rocky Mountain Prep","public","True",30,25,509.276999950409
"eQeXybjkqPfKYLDzHABon5i5HBE3",6,145,"Rocky Mountain Prep","public","True",30,16,300.28200006485
"EOqGG9tOe8YJAha2COVfRUSu0u82",6,147,"Rocky Mountain Prep","public","True",30,9,188.775000095367
"qiXkniQTkCgaXTbA2VUHMINkiO62",5,134,"Woodside","public","True",29,24,437.65900015831
"YhDIIiwk94aOkFDywAobWomCDMF3",6,149,"Rocky Mountain Prep","public","True",30,24,246.59500002861
"rtEAy4iHUHOwgMUdUUOP0PZ0kyl2",6,150,"Rocky Mountain Prep","public","True",30,24,322.509000062943
"usdxoRLcV3bKn5shhWnrcjYEV2E2",6,148,"Rocky Mountain Prep","public","True",30,19,460.345000267029
"KwVA7JykLlMOkJ8QNqiaVLzah943",8,167,"Rocky Mountain Prep","public","True",18,4,565.796999931335
"uk5yOGKPODcFc1VLu38XxkDUhbB2",8,171,"Woodside","public","True",29,25,275.245000123978
"HXKUwe9kwCh4b0paxWEkTO1Wu8G3",10,192,"Rocky Mountain Prep","public","True",30,10,307.674000024796
"cK5WLbDMgUW1aWAr8wFdQeKc33t1",7,162,"Rocky Mountain Prep","public","True",30,23,410.99799990654
"tPWej7elZpZGdPbd07JI13hyKYB2",6,142,"Rocky Mountain Prep","public","True",30,29,434.236999988556
"tVHfsaRwWScp76U4oVGJttaj64G2",6,141,"Rocky Mountain Prep","public","True",30,23,211.963000059128
"45SYP55iwdPw0FQZBEx1DnfPOOr1",6,140,"Rocky Mountain Prep","public","True",18,12,493.821000099182
"WPVJcBCG1wMPPCrK6BYmSBPWoKA2",9,187,"Rocky Mountain Prep","public","True",30,19,346.212000131607
"9RpTMngVKuOOVzSW9pLMu8t1l2J3",7,159,"Rocky Mountain Prep","public","True",30,8,424.881999969482
"5KsHQOq6QjNo2rtDM8Ab6PR8WSx1",8,172,"Rocky Mountain Prep","public","True",23,13,504.685000181198
"gjtydwpU4Dbd8LLWzXq60z1OIlo2",5,142,"Woodside","public","True",29,27,282.572000026703
"lSj4CpEPGNS0PvvUsIN1p6mcgHC2",10,189,"Rocky Mountain Prep","public","True",30,14,196.951000213623
"tACTerpcAFYSkr3XFkjWDnqdwTY2",6,150,"Rocky Mountain Prep","public","True",27,14,545.183000087738
"RnbqW9BeS9eLjQbMapqxReKfGj72",6,146,"Rocky Mountain Prep","public","True",30,24,387.386000156403
"n9xMGtAgDveQv4bcGou4caxoZCD3",6,153,"Rocky Mountain Prep","public","True",30,13,124.738000154495
"p3hslFwjaEQU9WdiJHN650qIFe93",8,174,"Rocky Mountain Prep","public","True",30,20,338.025000095367
"YvSTv6sT4Wavc7U2Wxr1qIGGVIo1",10,196,"Rocky Mountain Prep","public","True",29,17,545.421999931335
"8cshSnYh6HX2UJCB32ifqnIDwJH2",10,190,"Rocky Mountain Prep","public","True",30,21,336.928000211716
"bASZJf1RBZdxPzToJisoqE0w6OV2",6,146,"Rocky Mountain Prep","public","True",30,19,402.911000013351
"YcubEmGRTWTLCZJh4RDSIwptyRr1",11,206,"Rocky Mountain Prep","public","True",30,24,302.462000131607
"zwxiZiqpbSQ7k0iPdJCizLAoy312",7,161,"Rocky Mountain Prep","public","True",30,24,372.234000205994
"YtN6HytLudXSEXfqPFFun1hQBDD2",6,150,"Rocky Mountain Prep","public","True",30,21,265.425999879837
"zTk9JMJYXmc1HVTs77VyX1jMjwa2",8,176,"Rocky Mountain Prep","public","True",30,6,224.802999973297
"MU2hmnjXk2h0GnMHtvg4vnXNgfG3",6,148,"Rocky Mountain Prep","public","True",30,8,144.77999997139
"uGTgOhWnmugGgBPBfGTCT8qYfC92",9,177,"Rocky Mountain Prep","public","True",30,7,397.762000083923
"qkW0yVgtsIbESvcHaHICcUGj7gw1",6,140,"Rocky Mountain Prep","public","True",30,8,214.539999961853
"O2L3q4Hin0UJVOJwljgBPaB7vJM2",6,149,"Rocky Mountain Prep","public","True",30,24,192.083999872208
"L8hLyGfjHCh0Yh6Ithy583opA8i1",7,160,"Rocky Mountain Prep","public","True",30,19,209.897000074387
"3aPTiBYa9Zd0pbxdN23RV0HO00x2",5,139,"Woodside","public","True",29,24,270.214999914169
"bF8dtoZFpCWyQtdzTEwVIurYXxx2",9,184,"Rocky Mountain Prep","public","True",30,21,443.848000049591
"AtbxzfMMmbOZEvwSTkXPzyxQkoH3",8,179,"Rocky Mountain Prep","public","True",30,20,296.976999998093
"fY63zakzhpP0hwijfWVr3JaGaHn1",7,155,"Rocky Mountain Prep","public","True",30,26,257.125999927521
"gAieRrdyyeRYVshbNI6ZapggVMy2",6,146,"Rocky Mountain Prep","public","True",30,23,287.576000213623
"ysBz1A6MqlNMUsWxm2TkD8EdOfB3",7,158,"Rocky Mountain Prep","public","True",30,25,273.960000038147
"0Jx02AesisTnlSVOSmi5HjIYVod2",7,154,"Rocky Mountain Prep","public","True",30,23,426.792999982834
"STTzbXE9EJTRpB3NXjud8hAFpjY2",9,178,"Rocky Mountain Prep","public","True",30,8,168.825000047684
"2AwLryPTnJZRzChvLHZaMmUOMTo1",8,168,"Woodside","public","True",29,22,262.927999973297
"bzQqZCcaC3atWOHTlPiStYhqhwj1",3,116,"Woodside","public","True",29,23,332.099999904633
"29D0XpkJ0BTDmLZUBsk33PYtUhe2",7,159,"Rocky Mountain Prep","public","True",30,7,318.352999925613
"GMalWmKQpFT92MDB3NXWL4rYsap1",8,184,"Rocky Mountain Prep","public","True",30,19,413.197999954224
"BGEVpNDq3HWHVqsdIzYVrrRtWHb2",9,181,"Rocky Mountain Prep","public","True",14,2,772.365999698639
"hoB2WILpZ5X4zQdm98atlY3vjNk2",9,182,"Rocky Mountain Prep","public","True",30,20,263.190999984741
"M50t3QWchuMpovtKyA2BcOSWCzT2",8,170,"Rocky Mountain Prep","public","True",30,20,276.131000041962
"Nvslx57YfpchViGCm0eR1rAklv83",6,151,"Rocky Mountain Prep","public","True",30,23,341.822000026703
"BYrw14HgSoVoYXJs5Dhj5aLqIe13",8,170,"Rocky Mountain Prep","public","True",30,13,383.665999889374
"gtMm75rV6FfsiH2RpE6Cgl1Pci52",8,167,"Rocky Mountain Prep","public","True",30,22,299.556000232697
"iIMqEwtzYqZJrxpWyWKfxOLf9cW2",11,200,"Rocky Mountain Prep","public","True",30,21,241.703000068665
"0655BpoiZVZpNH37A3bI69TPSLO2",10,199,"Rocky Mountain Prep","public","True",30,18,233.612999916077
"ZXE6xMfEgwTPaNlsyZHQM48ChQe2",8,173,"Rocky Mountain Prep","public","True",30,20,439.414000034332
"KMdt9aD8VpPMqhj16fBPT9iMtlf1",6,151,"Rocky Mountain Prep","public","True",4,0,586.404000282288
"Epz7BXglKihSgvrswjN91K5SfpJ3",6,138,"Rocky Mountain Prep","public","True",16,6,632.055999994278
"hzpF2e4vxnSvLbLFQOpftyqfSLq1",7,157,"Woodside","public","True",29,28,482.876000165939
"aNCWM9m7Dqf4O3HpatKWwn3XyK72",6,145,"Woodside","public","True",29,26,409.088999986649
"wScGX6AftFS59E8SB228lVRFhNM2",8,170,"Rocky Mountain Prep","public","True",12,3,609.778000116348
"4Kr1DySybTgEn5cN8BHgcAzPl0S2",7,162,"Rocky Mountain Prep","public","True",23,17,502.951999902725
"6ixDa2luDtRIEdVYGSNEo04at1J2",6,152,"Woodside","public","True",29,29,299.051999807358
"21fmm0M3O0eyQsiIPqZiaLkKfZR2",7,173,"Rocky Mountain Prep","public","True",30,5,296.368999958038
"RT3648aLJ6hy0nyproR7fHsEqw32",7,163,"Rocky Mountain Prep","public","True",30,7,242.315999984741
"xCBPcjk45TdCXrJx5aMjfPuxvVt1",6,141,"Rocky Mountain Prep","public","True",30,5,204.75
"eZYCWrGclbNPKOQpQzs9c2VWG2n1",8,164,"Rocky Mountain Prep","public","True",30,12,328.990000009537
"riUdgXLWAJPqdPszzXSoXatn0823",7,159,"Rocky Mountain Prep","public","True",30,17,298.164000034332
"AVbPrmiahwgp91Pz6A51oePD4B52",6,145,"Woodside","public","True",29,23,361.914999961853
"NI6M9XfkSsSFVGhuQ37ohoYDSM23",8,169,"Rocky Mountain Prep","public","True",4,4,524.917999744415
"2nk48lZx2aMMa3dtjKa4eLFcWfB2",8,179,"Woodside","public","True",29,26,439.473000049591
"rysG8EiVNVZ6G5niuKVuXIwmi072",7,154,"Woodside","public","True",29,24,254.391999959946
"3PxjTGw9lsOJMvCPaB2wWiSewRo2",7,154,"Rocky Mountain Prep","public","True",10,2,506.108000040054
"S3Per3DlZYaFxzAXXm4VJdMjqu33",7,160,"Rocky Mountain Prep","public","True",24,18,541.277000188828
"32dawjeyUvM3UwmwAn0SEEtkL2z1",7,152,"Rocky Mountain Prep","public","True",30,23,318.733999729156
"DliQPLdCsbcpTqeG6VmsNGCNk0X2",11,216,"Rocky Mountain Prep","public","True",30,21,342.037999868393
"hAg6sPwzEiPboMyxdYNAXao7QEj2",6,140,"Rocky Mountain Prep","public","True",30,24,394.600999832153
"s45iGChKBIcNfsTXvKVKll7wC1I3",6,144,"Rocky Mountain Prep","public","True",27,14,528.436999797821
"P0fH7qOJ5qcyYjXY1RgX64inT2o2",6,142,"Rocky Mountain Prep","public","True",30,11,244.058000087738
"1p7mO0BRgdbiJ2kzzZD0KGR0z962",2,101,"EF Schools","language-learning","True",30,11,344.026999950409
"IGbN8RBw4LUKOBsQtKYvm5mN95Y2",5,142,"EF Schools","language-learning","True",18,8,540.479000091553
"bL893L9JBuRDtSOoeE6hZoJI0sN2",4,118,"EF Schools","language-learning","True",30,11,487.770999908447
"VJpFDOme7eWUVxE4StEGs95mDd92",3,116,"EF Schools","language-learning","True",30,4,409.431000232697
"vJUcfaP25EZFOABJthYs3rUPKn82",4,123,"EF Schools","language-learning","True",30,25,355.59299993515
"6uxLJFtMihdct6xT3zG18tHW6dh2",3,129,"EF Schools","language-learning","True",10,2,567.168999910355
"tgHSDXElfdaxSHCPdr7y7fbSRBz2",6,145,"EF Schools","language-learning","True",30,16,486.600000143051
"SNH2oG3tdOaDhUnqaijLlqruyA33",2,104,"EF Schools","language-learning","True",30,8,426.379999876022
"TlhQKYEsYwVr6ld5XwneO4y4LJI2",2,96,"EF Schools","language-learning","True",30,5,398.361999988556
"VArdJxrD2Mf7BOO4hBSdkWq1HFd2",4,121,"EF Schools","language-learning","True",22,7,599.339999914169
"kfQ2t30BEzOJz6A3GyQrk6P5iJr1",7,156,"EF Schools","language-learning","True",30,14,377.730999946594
"BMetbJXNNadnvBj5BU6AXeqTEZk2",2,104,"EF Schools","language-learning","True",19,6,545.516000032425
"y1i44dsQRmcidkMjihfQnrn81CG3",2,99,"EF Schools","language-learning","True",20,5,533.359999895096
"x45O8X4nQYQfBbsHbEgRY6GR54v1",6,158,"EF Schools","language-learning","True",30,19,257.645999908447
"hQ7jTV9f0GPm6G9rzAo0v6Dnm003",2,96,"EF Schools","language-learning","True",29,8,549.613999843597
"wMhC4TksrwSJoK1ZOBtJooTugkL2",3,116,"EF Schools","language-learning","True",19,12,534.769000053406
"JUxnJUrxzSQZD5z3F0KRCiD0iPR2",2,109,"EF Schools","language-learning","True",30,4,407.995000123978
"8lBVK16vebcqsTH8gxaZQd5ukyJ2",4,128,"EF Schools","language-learning","True",7,3,555.361999988556
"7tG68ne7wAUbgDWfqTw8wYFhHdq2",2,101,"EF Schools","language-learning","True",30,9,222.739000082016
"gKFouUdCLiNyNOqhc50u1ytnEe52",5,139,"EF Schools","language-learning","True",16,6,527.030000209808
"P8y2W3gGBpXOdSLvDkD4Sd8v4183",4,125,"EF Schools","language-learning","True",30,9,255.306999921799
"zJDnecW5hwZjQyVIo7aCeOqwT4H2",6,150,"EF Schools","language-learning","True",30,11,493.625
"VS9KgrzZlqZnftdvZJBlaPLLipr1",2,97,"EF Schools","language-learning","True",30,9,491.544999837875
"btozUzbh0SbHqlaPBlfNxNroA102",4,125,"EF Schools","language-learning","True",30,10,368.673999786377
"hRW1jrTyVKdnzFBUmDEHVAi0jDn1",4,122,"EF Schools","language-learning","True",16,11,526.958000183105
"JFLEl5Fg4LVySpfuRfAdityWnRA3",8,174,"EF Schools","language-learning","True",30,22,344.835999965668
"BLgm44lzecVDVUeV1aTKMnxd5dx1",4,121,"EF Schools","language-learning","True",30,11,234.262000083923
"LTPsUqkgq8T67lXou7eaYrdzouK2",8,169,"EF Schools","language-learning","True",20,11,523.075999736786
"jO1dV5wB9BPHv0dvYKFsr0REfXc2",4,126,"EF Schools","language-learning","True",30,12,277.704999923706
"CwohtT74ekR0hcmQPqbTpKSyaXx1",5,131,"EF Schools","language-learning","True",30,24,497.797999858856
"sPyzWTwdGBhtE6WFpLbCp946YSF3",3,111,"EF Schools","language-learning","True",16,6,576.09600019455
"LzdFY0b2KwWORV9Pk5euOPoyKzQ2",2,101,"EF Schools","language-learning","True",30,7,377.109000205994
"PQSEZ0M0UfSepIHeCZHIKJYO1mH3",2,101,"EF Schools","language-learning","True",30,10,414.851999759674
"BCgc7HkNmNcWwTS1dUq7I3NoTao1",5,140,"EF Schools","language-learning","True",30,26,429.553999900818
"xnQzyVQLcde4lh87h08vFALDe3k1",3,120,"EF Schools","language-learning","True",30,8,328.874000072479
"38ontc5Oo1NWx9QSIToaSp8NScn2",5,137,"EF Schools","language-learning","True",17,11,560.383999824524
"1MkZwkdvJsQguNIAtrjhO9kdfZi1",4,65,"EF Schools","language-learning","True",30,30,354.06500005722
"tH89EUbpcwXrzbbfvxcLZZXzZl42",2,104,"EF Schools","language-learning","True",30,11,343.884000062943
"PA9D6gFeXgfIDy9x7LVEVAnukDJ2",3,115,"EF Schools","language-learning","True",30,7,320.997000217438
"h7G98Mn0smXqXT6yqaaFar4RJ3P2",2,104,"EF Schools","language-learning","True",30,10,389.776000022888
"jauj5MGJLIM2XaCTOT51DRKtZ7E3",3,108,"EF Schools","language-learning","True",20,8,522.46799993515
"sp4los5Zz3ep1e8HbeoNhvgpcRN2",2,104,"EF Schools","language-learning","True",30,6,168.228000164032
"e4IvSv55EUWS6ub5LgHXfy3XTql2",6,142,"Rocky Mountain Prep","public","True",30,25,165.588999986649
"dGj3wdE5LGQwBxp31SVTIIMTeli2",8,172,"Rocky Mountain Prep","public","True",30,25,446.99799990654
"01ea9deJwHMq2BWWsJpXqTZoSuy1",7,161,"Rocky Mountain Prep","public","True",30,10,211.978000164032
"MROeYSs0bbXlWy43TChFYkVb7fh2",6,144,"Woodside","public","True",29,23,378.300999879837
"0tJypIjUIcXMgA2K6SBTZ5YP7ed2",6,149,"Rocky Mountain Prep","public","True",30,10,479.998999834061
"WxMAgtqFPmYYLvS1PpYA0CFYrms1",6,150,"Rocky Mountain Prep","public","True",30,19,510.515999794006
"JGGTrpGv3sWfdwXcMXHNclB8qCg2",7,159,"Rocky Mountain Prep","public","True",30,27,255.175999879837
"jz7o3mcjQkYWMC1qo21Gq2KT9xX2",7,163,"Rocky Mountain Prep","public","True",25,20,515.305999994278
"5zOKtIbq4QUVQcuEDlWU7N5tpHq1",8,167,"Rocky Mountain Prep","public","True",30,26,271.231999874115
"9b821BuNtnYMmf5H2cg2NYKoa2r2",7,160,"Woodside","public","True",29,23,162.212000131607
"ZU0tSdb2kuYtwHCFfU5f26yYHnD3",8,169,"Rocky Mountain Prep","public","True",30,17,460.105999946594
"8lAdGHDVmCYCeBAeKb6MpWKmhda2",11,203,"Rocky Mountain Prep","public","True",11,7,605.151000022888
"hP2kocJnWmXLqZGoC8YenEyq1vc2",7,165,"Rocky Mountain Prep","public","True",30,8,139.715000152588
"v7v9llRSTKNDEq56ZZCmzpySJ182",7,155,"Rocky Mountain Prep","public","True",30,17,521.37700009346
"lQAxMjUVKnW6E2tBwtGMAG6oBn92",4,120,"Woodside","public","True",29,21,343.576999902725
"Tsw8PFLAXzWv40geQI5N3AK104l2",8,165,"Woodside","public","True",29,27,192.363999843597
"QfFjmPjFhBhcb7FCM8w0q4t7vkx2",7,153,"Rocky Mountain Prep","public","True",30,26,413.299000024796
"YdFT8FBRC3g2FMASqAxWDvL5B4u2",6,147,"Woodside","public","True",29,29,261.78200006485
"evxA6j4kkJabsJPVFBL4VdwFRUr2",11,214,"Rocky Mountain Prep","public","True",25,10,511.693000078201
"LLWZkIfg9NO12s4iiIzyqk7tOk82",8,175,"Rocky Mountain Prep","public","True",30,13,163.453000068665
"a0zst8MKBVVEyZyvZz3lRF7kfGj2",6,145,"Rocky Mountain Prep","public","True",30,8,211.256000041962
"ghsYq5uIMjg6diblpLY31sSOH283",7,160,"Rocky Mountain Prep","public","True",30,28,343.936000108719
"w236cncmcPPIpb17Rpw66UB69Sf2",11,205,"Rocky Mountain Prep","public","True",16,16,818.326000213623
"P246KYpI4NMSEb1BKYMJtp3JNr33",8,178,"Rocky Mountain Prep","public","True",30,16,339.872999668121
"0k2lsL9mU3SamwOZ9LSH4xzFQz82",6,142,"Rocky Mountain Prep","public","True",30,23,272.434000015259
"OLvDMjfijwNOqd6PzLFo67ZFcOe2",9,198,"Rocky Mountain Prep","public","True",23,8,515.793999910355
"mz3Sy0xrXjOIs6qUxToIsddDwDF2",8,164,"Rocky Mountain Prep","public","True",30,25,547.371999740601
"46Fgk8xxFwTBtjNSZqKpgxDvICQ2",6,160,"Rocky Mountain Prep","public","True",30,8,154.142999887466
"vQKiz8BalHP2hYNgVYnLbbN4DnU2",8,167,"Rocky Mountain Prep","public","True",30,20,297.826999902725
"sLb48lLTNvbEW6Rmm6DdKciFtnl2",7,162,"Rocky Mountain Prep","public","True",21,5,508.27899980545
"U4W4zChLnDepVcqgaj7MdDqR6bw1",6,149,"Rocky Mountain Prep","public","True",30,24,326.235000133514
"IQB6JETpL2Q4TJ9NyMhrA6ze0i72",7,159,"Rocky Mountain Prep","public","True",30,16,425.845999956131
