"user.assessmentUid","runId","user.grade","b-3-4-4","b-3-4-11","b-3-4-17","a-3-4-19","a-3-4-12","b-3-4-10","b-3-4-20","b-5-6-9","a-5-6-15","a-3-4-13","b-3-4-18","b-3-4-8","b-5-6-1","b-3-4-9","b-3-4-1","b-3-4-14","b-3-4-7","b-3-4-13","b-3-4-2","b-3-4-6","b-3-4-19","a-5-6-3","a-5-6-16","b-3-4-5","b-5-6-17","b-3-4-15","b-3-4-16","b-3-4-12","b-3-4-3","b-5-6-12","a-3-4-17","a-5-6-17","a-3-4-14","b-5-6-11","b-5-6-16","a-5-6-5","a-3-4-4","a-5-6-20","a-5-6-4","a-3-4-2","a-3-4-9","b-5-6-4","a-5-6-12","b-5-6-20","b-5-6-8","b-5-6-13","a-5-6-11","b-5-6-10","a-5-6-14","a-3-4-15","a-3-4-6","a-3-4-7","b-5-6-18","a-5-6-8","a-3-4-5","a-3-4-8","b-5-6-6","b-5-6-3","a-3-4-16","a-3-4-11","b-5-6-2","a-5-6-9","a-5-6-6","a-5-6-1","a-5-6-13","b-5-6-5","b-5-6-15","b-5-6-14","a-5-6-18","a-3-4-3","a-5-6-19","a-3-4-1","a-5-6-7","a-5-6-10","a-3-4-10","a-3-4-20","b-5-6-7","a-3-4-18","a-5-6-2","b-5-6-19","b-5-6-19m"
"6ixDa2luDtRIEdVYGSNEo04at1J2","IiLEN4aYGtJWzG4D4Z8p","6","1","1","1",".",".","1","1",".",".",".","1","1",".","1","1","1","1","1","1","1","1",".",".","1",".","1","1","1","1",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1","1","1","1",".",".",".",".","1",".","1",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".","1",".",".",".",".",".","."
"Ga0QEyu22ZN99TT3TnK5yMzwvRD2","kdauJfrpaWEWfKhyf6YE","8","0","1","1",".","1","0","1",".",".",".","1","1",".","1","1","1","1","1","1","1","0",".",".","0",".","1","1","0","1",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".","1",".",".",".",".",".",".","1",".",".",".","0",".",".","0",".","0",".",".","1",".",".",".",".",".",".",".","."
"sqDlTtl7jyYrGwJi1zj2P3Duqai2","F6kyIZdGDSMN2d0JQewL","2","1","0","0",".",".","0","0",".",".",".","1","0",".","1","0","1","0","0","0","0","0",".",".","0",".","0","0","0","0",".",".","0",".",".","0",".",".",".",".",".","1",".",".",".","1",".",".",".",".",".",".",".",".","0",".",".","0",".",".","1",".",".",".",".",".",".",".",".",".","1","0",".",".",".",".",".",".",".",".",".","."
"eaZBJGhx3CcPR7LHhCWMHX5qM5F2","lAt9sqe2qsralqtJ3ORb","2","1","1","0",".",".","1","1",".",".","0","0","1","1","1","1","1","1","0","1","1","0","1",".","0",".","1","0","0","1","1","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","0",".","1",".",".",".",".",".",".",".",".",".","."
"6P7et58a5QT60wolYt1wBFerM0G3","7PmTETULWys1U2I8Slgc","2","1","0","1","0",".","0","0","0",".",".","1","1",".","0","0","1","0","0","1","1","0",".","0","0",".","0","0","1","1",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".",".",".",".",".","0",".",".","1",".",".","0",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".","."
"wLos0Vb3NWgpgIgEWDVixUQqs1c2","qfqhJTR2dnBIxsSlkEuT","2","0","0","1",".",".","0","1",".","0",".","1","0",".","1","1","1","0","1","0","0","0","1",".","0",".","0","0","0","1","0","0",".",".",".",".",".",".",".",".","0",".",".",".",".","0",".",".",".",".",".",".",".","0",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".","."
"bY4D2qtJSpW0iDI0Jl4fybx3aVq1","dUxd6qHYW8gAHXY5OKoZ","2","1","0","1",".",".","0","1",".",".",".","1","0",".","0","1","1","1","1","0","1","0",".","0","1",".","1","0","1","1",".","0",".",".","0",".","1",".",".",".",".","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".","1",".",".","1",".",".",".",".","."
"VAxlw08VVHUDEvaLzAuLjVbztBg1","se99V5zGM3SEQqkZcpcl","2","1","0","1",".",".","1","1",".",".",".","1","1","1","1","1","1","1","1","1","0","0",".",".","1",".","1","0","1","1",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".","0",".",".",".",".","1",".",".",".",".",".",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".","0","1",".",".",".",".","1","."
"0i4E7ufhQhfJ42rZCbvq7pp3SKm1","vbDtq2TnnpL8WBNN0RKn","1","1","0","0",".",".","0","0","1",".",".","0","0","1","0","0","0","1","0","1","0","1",".",".","0",".","0","0","0","1",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".","1","0",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".","0","0",".","."
"dBJw8CwublU3yBPNymtg812X6DD3","DVq3fF1NGzKuIxtkURT4","2","1","0","0",".",".","0","0",".",".",".","0","1",".","0","0","0","1","0","1","0","0",".",".","0",".","0","0","1","0",".",".",".","0",".",".",".",".","0",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".","0","0","0",".",".",".",".",".","0","0",".",".",".",".",".",".",".",".",".","0",".",".",".",".","."
"U7IxTWlf0RWgGoIlBiGAxGnt30e2","2NB9uqXFuHCLyDgSVVn0","2","1","1","1",".",".","1","1","1",".",".","1","1",".","1","1","1","1","1","1","1","0",".",".","1","1","1","0","0","1",".","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","1","1",".",".",".","."
"CHh7qepGQ7TWpxGr2617gwqHI1i1","k5dZlZHMMDsFLMPxthWD","1","0","0","1",".",".","0","0",".",".",".","0","0",".","0","0","0","1","0","0","0","0",".",".","0",".","0","1","0","0","0",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".","0","0",".",".","1",".",".","0",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".","0","0",".",".",".",".",".",".",".","."
"LPRjYFXL2Ic72ReHi44gT2RJ3Si1","2WomDEsYTGfc95W5TEUR","2","1","1","1",".",".","0","0",".",".",".","1","0",".","1","1","0","1","1","0","1","0",".",".","1",".","0","0","0","0",".",".",".",".",".","0",".",".",".","0",".",".",".",".",".","0",".",".","0",".",".","1",".",".",".","0",".",".",".",".",".",".",".",".",".","1",".",".",".","0",".",".",".",".",".","1",".",".",".",".",".","."
"Fv60ZfJiXBY21EWooKSe3nJFlGg1","T3GstrcfuIaLQYPKM6qN","3","1","1","1","1",".","1","1",".","1",".","1","0",".","1","1","0","1","1","1","0","1",".",".","1",".","1","0","0","1",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".","1",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".","1",".","1",".",".",".","."
"YUL4yATCLsWkaqmynoZAeAVn6O83","aVdu53IRCVUZkOnd1fI6","2","0","1","0",".","0","0","0",".","0","1","0","1",".","1","0","1","0","1","0","0","0",".",".","0",".","0","0","0","1",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".","0",".",".","0",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".","0",".",".",".","."
"CmAE3u9jPBQFbB2ICxEZs5G90kf2","9hU8LiolAKObUEJpBw7l","3","1","1","0",".",".","0","1",".",".","1","0","1","1","0","0","1","0","0","1","1","0",".",".","1",".","0","0","1","0",".",".",".",".",".","0",".",".","1",".",".",".",".",".",".",".","0","0",".",".",".",".",".",".","0",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".","."
"MFtOxyS4SWVVV0VEExSqkWo7g6r1","6u11rFDtZma5KRMmr0pQ","2","1","1","1",".",".","1","1",".",".",".","0","1",".","1","1","1","1","1","1","1","0",".",".","1",".","1","0","0","0",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".","0",".","0",".",".","0",".",".","0",".","1",".",".",".",".",".",".",".",".",".","0",".",".",".",".","0",".",".",".",".",".",".","1",".",".",".","."
"yNjDLSe7soRj1A3wTXrqe3JlvVC2","VtK8hVGoTnDegZslVIao","2","1","0","0",".",".","0","0",".",".",".","0","1",".","0","0","1","0","1","1","0","0",".","0","0",".","0","0","0","0",".",".",".","0","0",".","0",".",".","0",".",".",".",".","0",".","0",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".","."
"TQQhiiPVIbTUXBQyetlcgCGWw8H3","0zsa8UobaNEJUZcuWbUy","2","0","0","0",".",".","0","0",".",".",".","1","0",".","0","0","1","0","0","1","1","0",".",".","0",".","0","0","0","0",".","1","0",".",".",".",".",".",".",".",".","1",".",".","0",".","0",".",".",".","1",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".","0",".","."
"tan7bDUuXjUoRrv5IDRSTUu53HA2","R4Q7HVHYEhoRLjC42zGm","2","0","0","0",".",".","1","1",".",".",".","0","1",".","0","0","1","0","0","0","1","0",".","0","0",".","0","1","1","0",".","0",".",".",".",".","0",".","1",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".","0",".","0",".","0","."
"tEftg5kOMAQChWVcPDXg74mYavW2","v5fag8WjdVkADe88M2BA","5","1","0","1",".",".","1","1",".",".","0","0","1",".","1","1","1","1","0","0","1","0",".","0","1",".","0","0","0","0","0",".",".",".",".",".",".","0",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","1","1",".",".",".",".",".",".",".","1",".","."
"rVFsWUYO3CN5G0PG3ZZPdWgpaWx2","npUjc17MibudcqUeFwEv","2","0","0","1","0",".","1","0",".",".","1","0","1","0","1","1","0","1","0","0","1","0",".",".","0","0","1","1","1","0",".",".","0",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","."
"LAwcYOH8ZjYxMSQEJcyfYqyKNTn1","BJtuE4fYWUgxI7pREBaZ","7","1","1","1","0","1","1","1","0",".",".","1","1",".","1","1","1","1","1","1","1","1",".",".","1",".","1","1","1","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".","1",".",".",".",".",".","1",".",".",".","1",".","1",".",".",".",".",".",".",".",".",".",".",".","."
"8XcF0Bqi53XbAw2tBzYsdsOR3ZI3","sNcWkPk7AkZ2OKKOPYRe","1","0","1","0",".",".","0","1",".",".",".","0","0",".","1","0","1","0","1","1","0","0",".",".","0",".","1","0","0","0",".",".",".",".","0",".",".","0",".",".",".",".","0","0",".",".",".",".",".",".",".",".",".",".","1",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".","0","1",".",".",".","."
"lzlYUDcfRONjl8YvM6R5j9ObtjR2","2ckR1nPzLNoIUU8CqE6e","3","1","0","1",".",".","1","1",".",".","1","1","0",".","1","1","1","1","1","0","1","0",".",".","0",".","1","0","1","0",".",".","0",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","0","1",".","1",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1","1","."
"MjP4GRRObobbnvxKKL6BzTJTFMF3","yEzqXxadlncc6IpPJgaF","5","1","1","1",".","1","1","1",".",".","1","0","1","1","1","1","1","1","1","1","0","1",".",".","1",".","1","0","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".","0",".",".",".","1",".","1",".",".",".",".",".","0",".",".",".",".",".",".","."
"e2MPJP4wUTTwRSGBuPO2tYQXn303","eMpEDvhMmUQQClrHVSfn","2","1","0","0",".",".","0","1",".","0",".","1","0",".","0","1","0","1","0","0","1","0",".",".","0",".","0","0","0","1",".",".",".",".",".",".","0",".",".",".",".",".",".",".","0","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".","0","0",".",".",".",".",".",".","1","0",".",".","."
"40vzPI8Iq4QqJKihnAOocZ3dEZL2","b5oFmSUXAj4MBxgQUoqM","1","0","0","0",".",".","1","0",".","0",".","0","1",".","0","0","1","0","0","0","0","0",".",".","0",".","0","0","0","0",".",".",".",".",".",".",".",".",".",".",".","0",".","0",".",".",".",".",".",".",".",".",".",".",".","0",".",".","0",".",".",".",".",".",".",".",".","1","1","0",".",".","0",".",".",".",".",".",".",".",".","."
"HQuimuD4oxYVQ7iIoG9xDcmULMf1","bCL3D3u5vU3PpCBlaHML","6","1","1","1","1",".","1","1",".",".",".","1","1",".","1","1","1","1","1","1","1","0",".",".","1","1","1","1","1","1","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1","1",".",".","1",".",".",".",".",".",".",".",".",".","1",".","1",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".","."
"jl60yxh4eKRhS0a1upgdgEswuCF3","ANeuFWzPV4vQQBBiKDu3","3","0","0","0",".","0","1","1","0",".",".","1","1",".","0","1","0","1","0","1","0","0",".",".","0",".","0","1","1","0",".",".",".",".","0",".",".",".",".",".",".",".",".","0",".",".",".",".",".","0",".",".",".",".","0",".",".",".","0","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".","."
"Isa2wVzsxOhdnBKmCqGpv98KSOB3","hsHiwg1WezaUgEfTyWFB","2","0","1","0",".",".","0","1",".",".","0","1","0",".","0","1","0","0","0","0","0","1",".",".","0",".","1","0","0","0",".",".","1",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".","0",".","1","1",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".","0",".",".","."
"vIfDWLpY35h1qWxH33bnceeBgV33","lfUANMHImxg3RNcTh5AQ","2","0","1","1",".",".","0","1",".","1","1","1","1",".","1","1","1","1","1","0","1","1",".",".","1","1","1","1","1","1",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".","1","0",".",".",".","."
"o9UdpqhFLphHlKxmAHq8M8og5IG2","kGELUZwoXjU076tCnMnv","2","0","1","1",".",".","1","1",".","1",".","1","1","1","1","1","1","1","1","0","1","0",".",".","1",".","1","1","1","0",".",".",".","0",".","0",".",".",".",".",".","0",".",".",".","0",".","0",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".","."
"esG43nUaM6avILLXBqN4Z4jrOIx2","c3CREdRAKAPyMsBoJRFo","2","0","0","1",".",".","0","1",".",".",".","1","0",".","1","0","1","1","1","1","1","0","0",".","0",".","1","0","0","1",".",".",".",".",".","0",".","0",".",".","1",".",".",".","1",".",".",".","1","0",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".","."
"7oIvVmR0P9UNVqi69w45KaRoT1m2","EeFIZu0wzegJ9a8UeJiF","6","1","1","1",".",".","1","1",".",".",".","1","1",".","1","1","1","1","1","1","1","1","1",".","1",".","1","1","1","1",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","1","1",".",".",".",".",".",".",".","0",".",".","1",".",".",".",".",".",".","1",".",".",".",".",".",".",".","1","1",".",".",".",".","."
"SRgTJ2duYncBXr4PcmgtrGLrox33","gR9YYAnC29hf9WT9dJaP","3","1","0","1",".",".","0","1",".",".","0","0","0",".","0","1","1","1","1","1","1","0",".",".","0","1","0","1","0","1",".",".","0",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","0",".","0",".",".",".",".",".","0",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","."
"2nk48lZx2aMMa3dtjKa4eLFcWfB2","a2WKyKjKbCzcT9x1gLsh","8","1","1","1",".",".","1","1",".","0",".","1","0",".","1","1","1","1","1","1","1","1",".",".","1",".","1","1","1","1",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","0",".",".",".",".",".","1",".",".","1",".",".",".",".",".","1",".",".",".",".","1",".",".",".","."
"pIT5UpIpvHPzieYbIk4blz17T2s1","YJOOsjA8GrCtcfEY00kg","3","1","0","1",".",".","1","0",".","0","0","0","0","0","0","1","0","0","1","1","1","1",".",".","0",".","0","0","1","1",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".","1",".",".",".","0",".",".",".",".",".",".",".","0",".",".","0",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".","."
"RBC4Jvd5dRVuOIbQdQuLHBjcr9A2","F0eERsICWSDSKpFBMrht","4","1","0","0",".",".","0","0",".","1",".","0","1",".","0","0","0","0","0","1","1","0",".",".","1",".","0","1","1","1",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","0",".",".","1",".",".","0",".","0",".",".",".",".",".",".",".",".","0",".",".",".","1","."
"y1fHW1w2rVPiPd17hIWDdJVpdip1","Ewpwg7UPjLnTPOyADI5T","5","1","1","1",".",".","1","1",".",".",".","1","1",".","1","1","1","1","1","1","1","0",".",".","1",".","1","0","1","0",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".","1",".",".","1",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".","1",".","1",".",".",".",".",".","1",".","."
"eaQfMdqQRFSX3jjUNg9y2POcAUn2","nrU2JrrzhFifbAARvcyP","8","1","1","1","0",".","1","1",".",".",".","0","1",".","1","1","1","1","1","1","1","0",".",".","1",".","1","0","1","1","1","0",".",".",".",".",".","1","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".","1",".",".",".",".",".","0",".",".",".",".",".","1","."
"bNHDQoygovUlS7xzdERpp1GAwwt1","XcRjKyCt4RHu4VYSc4VT","5","1","1","1",".",".","1","1","1",".",".","1","1",".","1","1","1","1","1","1","1","0",".",".","1",".","1","1","1","1",".",".",".",".",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".",".",".","1",".",".","1","1","1",".",".",".",".",".",".",".","."
"Vqmz1gRUnCSCBOKS8TZJ0zVZbV83","nHGbc8LQx6RMAB9CoD3R","4","1","1","1",".",".","1","1",".",".",".","1","1",".","1","1","1","1","1","1","1","1",".","0","0",".","1","0","1","1","1",".",".",".","1",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".","1",".",".",".",".",".",".",".",".",".","1",".",".",".","1",".",".","1",".",".",".",".",".",".",".","."
"d1KcRwCtr2agBXXjMc1GFRzijq12","28YEBTXp42uCXqIHJpWh","1","0","0","1","0",".","0","1",".","0",".","0","0",".","0","0","1","1","1","0","0","0","1","0","0",".","0","1","0","0",".",".",".","0",".",".",".",".",".",".",".",".","0",".","0",".",".",".",".",".",".",".",".","0",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Tsw8PFLAXzWv40geQI5N3AK104l2","DrOfsgYE5eQDJBT6uKHi","8","1","1","1",".",".","1","1","1",".","1","1","1",".","1","1","1","1","1","1","1","1",".",".","1",".","1","1","1","0",".",".",".",".",".",".",".",".","1",".",".",".","1",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".","0",".",".","1",".",".","1",".",".",".",".",".",".","."
"aYRrbfcVKohgNUlpFG8vrVslAqU2","dBcHlHtsrQlLW7QsuMwP","2","1","1","1",".","0","1","1",".","1",".","1","1",".","1","0","1","1","1","1","1","0",".",".","1",".","0","0","0","0",".",".",".","1",".",".","0","1",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".","1","1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"uLwHAHJd06blK6AxBHf8rG4hEDb2","v21sBaZWlNFDHAR7sqrg","2","1","1","1",".",".","0","1",".",".","0","1","0",".","0","1","0","1","0","1","0","0","1",".","0",".","1","0","1","1",".",".","1",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".","1",".",".",".",".","0",".",".",".",".",".",".","0",".",".","1",".",".","."
"81E2fCnZEzb3K4xM3gbKsdbtNwJ2","Fc7VRZ44c82WNwgLfBoR","1","1","0","1",".",".","0","0",".",".","1","0","1",".","1","0","0","0","0","0","1","0",".",".","0",".","0","1","0","0",".",".","0",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","1",".","0",".",".",".",".",".",".",".","0",".",".",".",".",".","0",".",".","0",".",".",".",".",".",".",".",".","1",".","."
"JzsapqCbh0cBxzg3Jsyo3tl98003","2FqkBOIV1SOVGqpFytRU","2","0","0","1",".","0","1","1",".",".","1","0","0",".","0","1","0","1","0","0","0","0",".",".","0",".","0","0","0","1",".",".",".",".",".",".",".",".",".",".",".",".","0","0",".",".",".","1","0",".",".",".",".","0",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".","."
"INACxi7GJ2N9jYyuD6gIwZeEkhF3","SImbgIxTEGtDAopUxgm2","2","1","0","1",".",".","1","1",".","0",".","0","1",".","1","1","1","1","1","1","0","0",".","0","1",".","0","0","1","1",".",".",".",".",".",".",".",".",".",".",".",".","1",".","1",".",".",".",".",".",".",".",".","1",".","0",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".","1","1",".",".",".",".","."
"hYdb610j9ZQGN748mq0J9Lgw6Vw2","5qUvvgCvU9XWwgvjHW8q","5","1","0","1",".",".","1","1","1",".",".","1","0","1","1","1","1","1","1","1","1","0",".",".","1","1","1","0","1","1",".",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".","1",".","1","1",".",".",".",".","1",".",".","."
"qidqOrgtorMdyhICLwzMiXLGoK73","6vTOye7bjy9jL0C5sNll","7","1","1","1",".",".","1","0",".",".",".","1","1","1","1","1","1","0","1","1","0","0",".",".","1",".","1","1","1","0",".","0","1",".",".","1",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".",".","."
"7auDxrYviia2ybKPvsbF0Nq6N9r2","XeZmoEYWnhKMPQb7QBQe","2","1","1","1",".",".","0","1","0","0",".","1","1",".","0","1","0","0","0","1","0","1",".",".","0",".","0","0","1","0",".",".",".","0",".",".",".","1","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".","0",".",".",".",".",".",".","0",".",".",".","."
"dSHEapHkqySYC87zLJFyWToq05E2","bajcRkusQQYkJ0gF2lxr","3","0","0","1",".",".","0","1",".",".","1","1","0",".","1","1","1","0","1","1","1","1",".",".","1",".","1","0","1","1",".",".",".",".",".",".",".",".",".",".",".","0","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".","1","1","0",".",".","1","0",".",".",".",".",".",".",".","."
"Pg0uskrXPjMFkWP1vABb9wotlYh2","ILcWAsNghnzp1OPTwqWb","7","1","1","1",".",".","1","1",".",".","1","1","1",".","1","1","1","1","1","1","1","1",".",".","0",".","1","1","1","1","1",".",".",".",".",".","1","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1","1",".",".",".","1",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".","."
"YnsLeg1kauNl16jVhiKbH5qdD082","ug3iVykEbrArM9myCeCr","3","1","1","1","1",".","1","1",".",".",".","1","0",".","1","1","1","1","1","1","1","1",".",".","1",".","1","1","1","1",".",".",".","0",".","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".",".",".",".",".",".","1",".",".",".",".","1","1",".",".",".","."
